,date,13ty_index,interty_index,lty_index,mbs_index,13cy_index,intercy_index,lcy_index,ty_index,cy_index,agg_index,real_known,cat_obs1,cat_obs2,cat_knwon1,cat_knwon2,static
1443,2002-11-28,188.87,1159.44,1402.6,1134.68,966.02,1330.87,1384.42,1262.17,1289.91,1087.85,385.84621859350085,0,1,3,4,1.0
1444,2002-11-29,189.05,1161.35,1408.74,1135.59,968.99,1335.5,1392.89,1265.4,1295.18,1090.25,351.16948439047144,0,0,3,3,1.0
1445,2002-12-02,189.07,1160.88,1409.91,1135.4,969.08,1336.16,1397.66,1265.4,1296.69,1090.45,362.78766009388505,1,2,3,5,1.0
1446,2002-12-03,189.11,1160.84,1408.49,1135.6,969.32,1336.01,1395.24,1264.96,1296.07,1090.36,354.619785447283,2,1,3,3,1.0
1447,2002-12-04,189.29,1163.41,1415.91,1137.29,970.46,1338.64,1398.0,1269.03,1298.62,1092.69,224.0848939064616,0,1,5,5,1.0
1448,2002-12-05,189.43,1165.44,1424.02,1138.43,971.31,1341.4,1403.11,1272.92,1301.77,1094.88,654.662992214882,2,0,4,3,1.0
1449,2002-12-06,189.65,1167.56,1424.37,1139.83,972.47,1343.1,1400.6,1274.57,1302.5,1096.2,944.049857391768,0,2,5,3,1.0
1450,2002-12-09,189.76,1169.5,1431.88,1140.47,973.19,1345.58,1405.58,1278.21,1305.42,1098.11,12.20482803910128,2,0,5,4,1.0
1451,2002-12-10,189.7,1169.39,1435.68,1140.53,972.88,1345.13,1407.97,1279.25,1305.6,1098.42,350.378653587084,2,1,3,5,1.0
1452,2002-12-11,189.86,1171.6,1444.44,1142.15,973.84,1348.54,1415.88,1283.46,1309.84,1101.13,632.8375902914422,0,1,5,4,1.0
1453,2002-12-12,189.9,1171.58,1444.1,1141.87,974.22,1349.31,1417.49,1283.34,1310.76,1101.17,714.860084248839,1,0,5,3,1.0
1454,2002-12-13,189.79,1169.97,1433.42,1141.57,974.56,1349.65,1416.46,1279.0,1310.79,1099.9,952.8317955033881,0,2,4,4,1.0
1455,2002-12-16,189.69,1168.15,1422.9,1141.29,974.03,1347.67,1409.3,1274.56,1307.78,1097.94,106.86591394798528,1,1,4,3,1.0
1456,2002-12-17,189.87,1169.6,1423.74,1141.95,975.15,1350.35,1411.93,1275.87,1310.34,1099.16,509.24137771076914,2,2,4,5,1.0
1457,2002-12-18,190.11,1172.59,1431.79,1143.74,976.49,1354.69,1418.87,1280.44,1315.07,1102.17,165.1361251463972,0,0,4,5,1.0
1458,2002-12-19,190.34,1176.2,1444.83,1145.59,977.84,1359.75,1428.68,1286.93,1320.95,1105.95,689.2148744020163,2,2,3,5,1.0
1459,2002-12-20,190.3,1176.18,1445.8,1145.23,977.73,1360.02,1430.25,1287.21,1321.49,1106.02,22.296096125535847,2,1,4,4,1.0
1460,2002-12-23,190.28,1175.72,1444.36,1145.22,977.63,1359.39,1428.98,1286.44,1320.74,1105.63,746.3047960509966,2,2,3,4,1.0
1461,2002-12-24,190.5,1177.67,1452.35,1145.84,978.81,1361.79,1434.01,1290.24,1323.62,1107.52,995.3083732302503,1,1,3,5,1.0
1462,2002-12-25,190.5,1177.67,1452.35,1145.84,978.81,1361.79,1434.01,1290.24,1323.62,1107.52,609.7582383194783,1,0,5,5,1.0
1463,2002-12-26,190.6,1178.62,1454.54,1146.41,979.39,1362.97,1435.0,1291.57,1324.71,1108.38,586.89376060905,0,1,5,4,1.0
1464,2002-12-27,190.85,1182.24,1467.97,1147.42,981.58,1369.07,1447.37,1298.2,1331.91,1112.24,657.4347276385789,0,0,4,5,1.0
1465,2002-12-30,190.92,1183.71,1471.86,1147.83,982.28,1371.36,1452.19,1300.42,1334.65,1113.69,534.1505779401764,2,1,3,5,1.0
1466,2002-12-31,190.91,1182.96,1466.45,1147.45,982.42,1370.35,1449.65,1298.28,1333.36,1112.77,820.5681319723417,0,2,5,3,1.0
1467,2003-01-01,190.91,1182.96,1466.45,1147.45,982.42,1370.35,1449.65,1298.28,1333.36,1112.77,409.86111140042067,1,1,3,5,1.0
1468,2003-01-02,190.37,1175.2,1436.82,1144.75,979.4,1359.68,1427.83,1283.93,1320.69,1104.97,523.3106202514509,1,0,3,3,1.0
1469,2003-01-03,190.33,1174.9,1437.72,1145.43,979.39,1360.01,1429.37,1283.97,1321.27,1105.33,982.0619163126348,1,1,3,3,1.0
1470,2003-01-06,190.29,1173.92,1435.17,1145.67,979.26,1360.01,1431.14,1282.5,1321.65,1105.12,929.9147587142104,2,2,5,5,1.0
1471,2003-01-07,190.47,1175.78,1439.41,1147.71,981.03,1363.82,1436.82,1285.1,1325.71,1107.55,200.06460721964714,1,0,3,4,1.0
1472,2003-01-08,190.63,1177.54,1447.28,1149.05,982.16,1366.55,1442.32,1288.7,1328.94,1109.73,420.88814893624436,2,1,3,3,1.0
1473,2003-01-09,190.24,1171.35,1423.25,1146.46,979.74,1357.27,1423.02,1277.14,1317.86,1103.0,154.53230848242427,2,1,4,5,1.0
1474,2003-01-10,190.36,1171.89,1423.14,1147.09,980.46,1357.81,1423.35,1277.5,1318.33,1103.45,110.77439312989578,1,2,5,4,1.0
1475,2003-01-13,190.42,1173.11,1428.64,1147.55,981.18,1361.55,1432.62,1280.01,1323.12,1105.39,121.55117295961504,1,1,5,3,1.0
1476,2003-01-14,190.55,1174.91,1433.85,1148.23,982.07,1365.19,1437.39,1282.85,1326.86,1107.36,556.2992185037604,0,1,5,4,1.0
1477,2003-01-15,190.6,1175.39,1438.18,1148.81,984.21,1368.08,1441.01,1284.46,1329.79,1108.64,165.28079374470917,2,2,3,5,1.0
1478,2003-01-16,190.62,1175.42,1439.6,1148.69,984.19,1367.47,1438.35,1284.9,1328.77,1108.48,47.9909301822008,0,0,4,5,1.0
1479,2003-01-17,190.69,1177.28,1447.16,1149.23,984.93,1370.45,1443.98,1288.47,1332.2,1110.47,772.7917636174836,1,1,4,3,1.0
1480,2003-01-20,190.69,1177.28,1447.16,1149.23,984.93,1370.45,1443.98,1288.47,1332.2,1110.47,733.5388121514746,1,0,5,4,1.0
1481,2003-01-21,190.84,1179.03,1451.5,1150.12,985.71,1371.82,1445.27,1291.03,1333.5,1111.83,863.2238295430236,1,2,3,3,1.0
1482,2003-01-22,190.96,1181.27,1459.65,1151.06,986.43,1374.45,1447.62,1295.05,1335.96,1113.86,988.8367230338845,1,1,4,4,1.0
1483,2003-01-23,190.86,1180.16,1454.37,1150.64,986.0,1373.31,1444.45,1292.69,1334.43,1112.72,444.7154577093644,1,2,5,4,1.0
1484,2003-01-24,190.95,1181.72,1463.77,1150.69,986.83,1375.88,1451.4,1296.58,1337.85,1114.56,923.1731463680617,1,0,4,5,1.0
1485,2003-01-27,190.91,1180.4,1457.39,1149.38,986.42,1373.17,1446.55,1293.75,1334.78,1112.6,815.146281907338,2,1,3,5,1.0
1486,2003-01-28,190.93,1179.94,1456.42,1149.3,986.48,1372.38,1446.28,1293.13,1334.13,1112.25,931.7671900563845,2,2,5,5,1.0
1487,2003-01-29,190.79,1177.89,1448.68,1149.18,985.7,1369.82,1442.05,1289.36,1331.31,1110.55,817.8484802412769,0,1,3,4,1.0
1488,2003-01-30,190.91,1179.37,1455.98,1150.18,986.38,1372.17,1448.32,1292.59,1334.42,1112.49,552.8615051380303,2,0,5,4,1.0
1489,2003-01-31,190.88,1179.56,1461.49,1150.25,986.32,1374.12,1456.71,1294.33,1337.69,1113.72,490.326683222384,0,0,4,3,1.0
1490,2003-02-03,190.9,1179.14,1461.65,1150.34,986.46,1374.01,1458.63,1294.06,1338.01,1113.73,951.786789620131,2,2,5,5,1.0
1491,2003-02-04,191.06,1181.41,1469.41,1151.58,987.5,1377.44,1463.84,1297.99,1341.68,1116.11,948.8536936476239,1,2,4,5,1.0
1492,2003-02-05,190.94,1179.02,1457.07,1151.15,986.72,1374.08,1455.31,1292.64,1337.36,1113.57,869.9828664260327,0,0,4,4,1.0
1493,2003-02-06,191.09,1181.08,1467.71,1151.94,987.67,1377.74,1464.33,1297.26,1342.01,1116.17,166.21094242493263,1,0,3,4,1.0
1494,2003-02-07,191.2,1182.29,1471.6,1152.44,988.34,1380.01,1467.24,1299.28,1344.33,1117.46,65.99357501154334,2,1,4,5,1.0
1495,2003-02-10,191.1,1180.71,1462.91,1152.19,987.69,1377.61,1460.57,1295.59,1341.12,1115.68,178.62108213832684,0,0,5,4,1.0
1496,2003-02-11,191.21,1181.82,1463.58,1152.27,988.27,1379.09,1461.03,1296.6,1342.33,1116.36,269.0151063024995,2,1,3,5,1.0
1497,2003-02-12,191.3,1183.68,1468.24,1152.93,989.06,1382.06,1464.34,1299.33,1345.25,1118.09,948.9195323442098,0,0,4,3,1.0
1498,2003-02-13,191.48,1186.5,1476.34,1154.04,990.22,1385.37,1467.96,1303.77,1348.5,1120.43,630.0382431314907,2,2,4,3,1.0
1499,2003-02-14,191.27,1183.68,1463.75,1153.21,989.92,1381.04,1454.97,1298.02,1342.51,1117.23,985.4727832786903,1,2,3,3,1.0
1500,2003-02-17,191.27,1183.68,1463.75,1153.21,989.92,1381.04,1454.97,1298.02,1342.51,1117.23,368.1799554176616,1,2,4,5,1.0
1501,2003-02-18,191.26,1183.82,1467.24,1153.58,989.9,1381.47,1457.34,1299.14,1343.33,1117.79,930.4647819366545,1,0,4,5,1.0
1502,2003-02-19,191.42,1186.09,1476.9,1154.92,990.94,1385.15,1464.99,1303.63,1347.71,1120.61,36.660114705540316,0,2,3,3,1.0
1503,2003-02-20,191.46,1187.45,1481.24,1155.74,991.47,1388.16,1471.49,1305.89,1351.33,1122.4,206.3563486407094,1,2,3,3,1.0
1504,2003-02-21,191.35,1185.83,1473.13,1155.03,990.94,1386.06,1465.85,1302.34,1348.57,1120.57,127.98977372460595,2,2,4,5,1.0
1505,2003-02-24,191.47,1187.69,1480.2,1156.03,991.9,1389.25,1472.92,1305.76,1352.46,1122.78,918.3515751640457,2,1,3,4,1.0
1506,2003-02-25,191.57,1188.99,1485.94,1156.62,992.47,1390.94,1476.91,1308.39,1354.56,1124.16,779.1427495384088,1,0,4,4,1.0
1507,2003-02-26,191.59,1189.84,1493.41,1157.02,992.82,1392.6,1482.74,1311.2,1357.04,1125.62,886.1654686529665,2,1,3,3,1.0
1508,2003-02-27,191.62,1190.39,1496.24,1157.14,993.09,1393.73,1485.18,1312.42,1358.39,1126.31,727.3829252291754,1,2,3,3,1.0
1509,2003-02-28,191.72,1192.3,1505.73,1157.96,994.16,1398.37,1497.34,1316.6,1364.44,1129.13,775.1779529240752,0,2,4,4,1.0
1510,2003-03-03,191.79,1193.38,1507.12,1158.21,994.83,1400.89,1500.28,1317.8,1366.95,1130.16,506.31898216849714,2,1,5,5,1.0
1511,2003-03-04,191.88,1194.56,1509.84,1158.7,995.36,1401.91,1499.62,1319.46,1367.57,1131.06,434.4445920067971,1,0,5,5,1.0
1512,2003-03-05,192.02,1196.12,1513.27,1159.41,994.98,1403.25,1501.46,1321.6,1368.97,1132.28,356.12711347621826,0,2,5,5,1.0
1513,2003-03-06,191.98,1195.19,1508.8,1159.28,994.42,1401.48,1497.66,1319.63,1366.84,1131.15,282.1916946805506,1,0,4,5,1.0
1514,2003-03-07,192.16,1196.91,1512.84,1159.39,995.06,1403.13,1499.04,1322.06,1368.36,1132.26,873.5629147163327,2,0,5,5,1.0
1515,2003-03-10,192.39,1199.45,1518.62,1160.01,996.21,1406.17,1502.8,1325.6,1371.44,1134.18,218.29405682346436,2,0,3,5,1.0
1516,2003-03-11,192.29,1198.36,1517.5,1159.69,995.63,1404.82,1501.08,1324.47,1370.06,1133.4,676.8283731233319,0,2,3,5,1.0
1517,2003-03-12,192.08,1197.0,1521.32,1158.62,994.25,1402.32,1502.69,1324.56,1368.53,1132.59,967.8941645624503,1,0,5,5,1.0
1518,2003-03-13,191.65,1190.94,1499.72,1156.31,991.81,1394.84,1489.18,1313.87,1360.07,1126.9,899.8870301786822,1,2,5,3,1.0
1519,2003-03-14,191.71,1192.01,1503.66,1156.92,992.32,1396.96,1491.84,1315.79,1362.22,1128.15,444.94480531096656,2,0,3,4,1.0
1520,2003-03-17,191.55,1188.83,1488.18,1155.85,991.23,1391.95,1480.21,1308.99,1356.01,1124.48,837.9722823033536,0,2,5,4,1.0
1521,2003-03-18,191.37,1185.84,1477.35,1154.69,990.04,1388.34,1474.27,1303.66,1352.05,1121.64,415.72808914523597,2,1,4,3,1.0
1522,2003-03-19,191.35,1184.05,1468.69,1153.38,989.75,1385.43,1467.26,1299.84,1348.39,1119.31,919.4354320825358,2,1,3,4,1.0
1523,2003-03-20,191.33,1183.23,1460.79,1152.67,989.82,1384.23,1460.75,1296.96,1346.11,1117.72,399.142668118829,2,0,4,3,1.0
1524,2003-03-21,191.12,1179.83,1448.32,1151.13,988.62,1379.76,1452.93,1290.86,1341.11,1114.31,605.3464585644947,0,1,5,4,1.0
1525,2003-03-24,191.47,1184.54,1465.49,1154.18,990.8,1387.16,1467.95,1299.29,1349.83,1119.82,251.9678566973855,0,2,3,5,1.0
1526,2003-03-25,191.5,1184.97,1465.9,1154.84,991.91,1388.28,1467.86,1299.72,1350.65,1120.41,288.8097057821877,0,1,4,3,1.0
1527,2003-03-26,191.62,1186.06,1467.73,1155.38,993.04,1391.35,1473.7,1301.06,1354.18,1121.85,546.4698297849106,1,1,4,5,1.0
1528,2003-03-27,191.76,1187.51,1469.25,1155.81,993.9,1393.23,1474.5,1302.57,1355.76,1122.85,567.9673275215524,2,1,3,4,1.0
1529,2003-03-28,191.9,1189.19,1473.49,1156.84,995.09,1396.02,1478.33,1305.04,1358.66,1124.57,929.1796735922308,2,2,5,3,1.0
1530,2003-03-31,192.08,1192.25,1486.8,1158.06,996.54,1401.27,1491.72,1311.12,1365.42,1128.26,394.5957221510994,1,0,4,3,1.0
1531,2003-04-01,192.1,1192.27,1486.81,1157.75,996.82,1401.53,1492.56,1311.14,1365.8,1128.16,85.90427994909122,2,0,4,5,1.0
1532,2003-04-02,191.87,1188.54,1472.48,1155.84,995.31,1396.27,1482.06,1304.26,1359.65,1124.24,191.64407105886104,1,2,4,4,1.0
1533,2003-04-03,192.02,1189.81,1472.16,1156.45,996.17,1398.64,1484.47,1305.11,1361.94,1125.31,142.92987730915186,1,2,4,3,1.0
1534,2003-04-04,191.99,1189.14,1468.59,1156.56,995.84,1397.38,1481.28,1303.58,1360.33,1124.63,111.22880295265291,0,2,5,5,1.0
1535,2003-04-07,191.77,1186.42,1462.75,1155.39,994.64,1394.07,1477.13,1299.89,1356.98,1122.37,50.228021864932245,1,1,4,5,1.0
1536,2003-04-08,192.03,1189.54,1475.21,1157.44,995.98,1398.53,1486.92,1305.78,1362.36,1125.96,264.5604989738335,1,0,4,5,1.0
1537,2003-04-09,192.1,1190.93,1478.5,1159.06,996.86,1400.76,1488.94,1307.76,1364.46,1127.64,598.3146486098982,2,1,4,4,1.0
1538,2003-04-10,191.93,1189.59,1474.47,1158.4,996.13,1398.98,1485.6,1305.61,1362.43,1126.34,582.3960636337164,0,1,5,4,1.0
1539,2003-04-11,191.76,1187.77,1470.46,1157.83,995.26,1396.62,1482.7,1303.11,1360.05,1124.85,845.867033104855,2,0,5,3,1.0
1540,2003-04-14,191.63,1186.07,1466.73,1157.43,994.58,1395.11,1481.31,1300.78,1358.62,1123.73,624.1775855466059,0,0,3,3,1.0
1541,2003-04-15,191.72,1187.65,1474.35,1158.47,996.66,1400.67,1491.46,1304.14,1364.92,1126.42,388.19064982213195,1,0,3,5,1.0
1542,2003-04-16,191.8,1188.64,1478.97,1159.24,997.22,1403.13,1498.69,1306.2,1368.27,1127.98,862.924798292074,0,1,4,3,1.0
1543,2003-04-17,191.71,1187.6,1480.05,1159.12,996.94,1402.19,1500.8,1305.74,1368.0,1127.67,956.0584179942788,2,2,5,4,1.0
1544,2003-04-18,191.71,1187.6,1480.05,1159.12,996.94,1402.19,1500.8,1305.74,1368.0,1127.67,137.71197178617567,0,0,4,5,1.0
1545,2003-04-21,191.75,1187.35,1478.11,1159.02,997.19,1402.74,1504.09,1305.0,1369.1,1127.72,355.57175707157364,2,0,4,5,1.0
1546,2003-04-22,191.8,1187.64,1477.68,1159.5,997.55,1403.23,1505.0,1305.09,1369.66,1128.08,812.3738711533574,1,2,3,5,1.0
1547,2003-04-23,191.83,1187.59,1478.4,1159.44,998.05,1405.08,1510.69,1305.26,1372.23,1128.69,818.0742906156162,2,0,4,4,1.0
1548,2003-04-24,192.06,1190.95,1492.38,1160.95,999.72,1410.5,1522.83,1311.77,1378.84,1132.55,326.2968987459124,2,2,5,3,1.0
1549,2003-04-25,192.19,1192.43,1493.85,1161.87,1000.66,1412.34,1524.12,1313.28,1380.5,1133.8,211.40464585091368,0,0,5,3,1.0
1550,2003-04-28,192.17,1192.11,1494.15,1162.01,1000.61,1412.22,1524.12,1313.13,1380.4,1133.73,323.8970523686484,2,1,4,4,1.0
1551,2003-04-29,192.13,1191.09,1490.18,1161.49,1000.37,1411.14,1523.27,1311.23,1379.41,1132.78,803.9102513079192,2,0,5,4,1.0
1552,2003-04-30,192.43,1194.62,1501.89,1162.9,1004.63,1420.5,1543.57,1317.22,1390.68,1137.57,829.2153161969801,2,2,4,4,1.0
1553,2003-05-01,192.48,1195.2,1501.92,1162.62,1005.23,1421.71,1543.76,1317.65,1391.63,1137.78,214.1950197137039,0,0,5,4,1.0
1554,2003-05-02,192.26,1192.81,1494.76,1162.04,1004.02,1418.81,1539.32,1313.82,1388.52,1135.8,335.5266453447111,2,2,3,5,1.0
1555,2003-05-05,192.38,1194.09,1499.75,1162.67,1004.52,1420.83,1546.02,1316.2,1391.44,1137.35,606.2982762315531,2,1,4,5,1.0
1556,2003-05-06,192.67,1197.89,1509.39,1163.97,1006.42,1426.92,1556.09,1321.79,1398.12,1141.1,881.4512378337963,2,2,5,5,1.0
1557,2003-05-07,192.68,1200.84,1524.57,1164.94,1007.09,1433.64,1570.58,1328.34,1406.2,1145.25,655.0324681315553,1,0,3,3,1.0
1558,2003-05-08,192.63,1201.44,1529.68,1164.81,1007.17,1434.89,1572.81,1330.26,1407.61,1146.08,356.2509367905725,2,2,4,3,1.0
1559,2003-05-09,192.62,1201.41,1528.84,1164.15,1007.16,1435.02,1571.47,1329.99,1407.43,1145.65,119.59367318223812,0,2,4,3,1.0
1560,2003-05-12,192.72,1202.96,1536.58,1164.15,1008.11,1438.28,1578.59,1333.36,1411.37,1147.49,572.0681837063894,2,2,3,5,1.0
1561,2003-05-13,192.68,1203.21,1539.79,1164.33,1007.83,1438.55,1580.13,1334.47,1411.9,1147.95,52.91681308205731,2,0,4,4,1.0
1562,2003-05-14,192.86,1206.11,1556.92,1165.87,1009.07,1443.27,1596.58,1341.54,1418.88,1151.98,6.629362505565783,1,0,5,4,1.0
1563,2003-05-15,192.7,1204.89,1559.37,1165.1,1008.92,1441.05,1595.62,1341.33,1417.01,1151.13,126.43978472020045,0,0,3,3,1.0
1564,2003-05-16,192.92,1207.92,1569.74,1166.0,1010.42,1445.66,1603.0,1346.55,1422.02,1154.18,774.5524099633222,0,1,3,3,1.0
1565,2003-05-19,193.06,1209.29,1567.94,1165.64,1011.38,1446.85,1599.68,1347.05,1422.22,1154.36,554.1055436380555,1,1,5,3,1.0
1566,2003-05-20,193.24,1211.89,1585.13,1165.79,1012.14,1450.64,1613.54,1353.92,1427.97,1157.49,185.9995508967287,2,0,5,3,1.0
1567,2003-05-21,193.0,1209.97,1586.09,1164.69,1010.81,1448.7,1614.39,1352.77,1426.69,1156.41,608.2891610917372,1,0,3,3,1.0
1568,2003-05-22,193.08,1211.56,1595.84,1163.35,1011.29,1451.45,1624.31,1356.75,1430.83,1157.89,881.7663512157255,1,1,4,4,1.0
1569,2003-05-23,192.99,1211.18,1598.54,1163.33,1011.15,1451.87,1629.71,1357.24,1432.28,1158.31,579.5299336723533,1,0,5,3,1.0
1570,2003-05-26,192.99,1211.18,1598.54,1163.33,1011.15,1451.87,1629.71,1357.24,1432.28,1158.31,965.7680382555105,1,0,5,4,1.0
1571,2003-05-27,193.15,1211.26,1581.41,1163.2,1012.1,1450.67,1614.61,1352.38,1428.21,1156.29,132.39939697584668,0,0,3,5,1.0
1572,2003-05-28,193.11,1210.78,1575.17,1163.22,1012.2,1450.19,1608.91,1350.24,1426.66,1155.36,887.0345169760323,0,2,5,4,1.0
1573,2003-05-29,193.27,1213.65,1588.1,1163.68,1014.42,1456.78,1621.41,1356.08,1434.23,1158.86,234.0880301964766,1,1,5,5,1.0
1574,2003-05-30,193.17,1213.16,1586.34,1163.86,1013.9,1456.78,1622.97,1355.21,1434.55,1158.78,10.91713051748,2,0,3,5,1.0
1575,2003-06-02,193.16,1211.27,1574.19,1163.35,1013.73,1453.78,1612.51,1350.36,1430.1,1156.31,888.2394777904518,1,0,3,3,1.0
1576,2003-06-03,193.52,1215.36,1588.27,1164.19,1015.61,1459.35,1623.67,1357.4,1436.63,1160.11,762.6387677048243,2,0,4,4,1.0
1577,2003-06-04,193.58,1217.05,1594.07,1164.64,1015.89,1461.78,1626.18,1360.3,1438.98,1161.65,100.67857903752675,0,2,3,3,1.0
1578,2003-06-05,193.45,1215.2,1585.77,1164.23,1015.35,1459.66,1619.57,1356.57,1436.0,1159.84,181.1449043744765,2,1,5,3,1.0
1579,2003-06-06,193.41,1214.19,1586.61,1164.63,1015.34,1458.76,1621.37,1356.05,1435.7,1159.74,312.4944291378523,1,2,3,3,1.0
1580,2003-06-09,193.67,1217.64,1597.13,1165.58,1017.83,1465.48,1633.37,1361.61,1443.28,1163.26,46.0625432053533,2,1,3,3,1.0
1581,2003-06-10,193.89,1221.13,1613.61,1166.17,1019.14,1470.97,1647.14,1368.87,1450.29,1167.0,548.4492620755335,0,0,5,5,1.0
1582,2003-06-11,193.84,1220.65,1614.6,1165.84,1018.89,1470.95,1649.04,1368.8,1450.68,1166.89,10.340666583377956,1,1,4,5,1.0
1583,2003-06-12,193.94,1221.89,1619.75,1166.07,1019.45,1473.4,1655.26,1371.18,1453.83,1168.25,728.668718964025,1,1,3,4,1.0
1584,2003-06-13,194.03,1223.79,1631.52,1166.45,1020.52,1477.35,1668.76,1375.93,1459.63,1170.86,102.58672173751337,2,2,5,5,1.0
1585,2003-06-16,193.83,1220.95,1620.58,1166.0,1019.49,1473.68,1660.09,1370.71,1455.05,1168.19,165.44921238305622,2,1,5,4,1.0
1586,2003-06-17,193.59,1217.22,1605.45,1165.43,1018.57,1468.98,1648.84,1363.64,1449.16,1164.82,607.429175094956,1,0,5,3,1.0
1587,2003-06-18,193.54,1214.65,1589.15,1164.95,1018.17,1464.61,1634.77,1357.11,1442.92,1161.47,737.4637566090951,0,2,4,3,1.0
1588,2003-06-19,193.83,1216.8,1586.9,1165.59,1019.8,1466.87,1630.99,1358.09,1443.81,1162.4,761.4400625262143,1,1,4,4,1.0
1589,2003-06-20,193.68,1214.93,1579.02,1165.35,1018.84,1463.65,1623.9,1354.46,1439.91,1160.41,648.9943528046678,1,0,4,4,1.0
1590,2003-06-23,193.89,1218.18,1591.72,1166.83,1019.76,1467.16,1632.22,1360.48,1444.29,1163.59,290.60452647857824,1,2,3,5,1.0
1591,2003-06-24,194.0,1220.05,1600.83,1167.58,1020.53,1470.15,1641.04,1364.45,1448.39,1165.86,768.5104017538246,1,1,3,5,1.0
1592,2003-06-25,193.56,1215.39,1582.93,1166.98,1018.26,1464.07,1624.23,1355.91,1440.29,1161.49,84.23060893046741,1,0,5,5,1.0
1593,2003-06-26,193.19,1209.37,1559.89,1165.61,1016.13,1454.79,1604.44,1344.9,1429.16,1155.39,713.7517269562379,2,0,3,4,1.0
1594,2003-06-27,193.25,1208.94,1553.93,1165.15,1016.62,1453.98,1598.21,1342.89,1427.24,1154.3,219.4571458132718,1,0,4,3,1.0
1595,2003-06-30,193.47,1211.22,1562.14,1165.76,1017.5,1457.56,1603.41,1346.91,1431.02,1156.48,821.6989991964656,1,2,5,5,1.0
1596,2003-07-01,193.44,1210.73,1558.6,1165.85,1017.41,1456.44,1597.69,1345.55,1428.97,1155.68,666.3969193544809,1,1,5,5,1.0
1597,2003-07-02,193.53,1211.61,1561.48,1166.12,1017.98,1457.85,1600.62,1347.02,1430.65,1156.56,563.8070658471245,1,0,5,3,1.0
1598,2003-07-03,193.44,1208.86,1543.67,1165.13,1017.51,1452.62,1583.29,1339.95,1423.08,1152.63,677.8127443640217,2,2,3,4,1.0
1599,2003-07-04,193.44,1208.86,1543.67,1165.13,1017.51,1452.62,1583.29,1339.95,1423.08,1152.63,153.90721153474763,1,1,4,5,1.0
1600,2003-07-07,193.38,1207.17,1536.49,1163.68,1017.25,1450.48,1576.15,1336.66,1419.97,1150.46,903.5775528945625,2,1,3,5,1.0
1601,2003-07-08,193.29,1206.02,1533.57,1163.22,1016.85,1449.41,1577.83,1334.98,1419.51,1149.63,561.2451559049043,1,1,5,5,1.0
1602,2003-07-09,193.35,1206.91,1536.81,1164.73,1017.64,1451.53,1581.46,1336.56,1421.88,1151.1,241.80170154345814,2,0,5,5,1.0
1603,2003-07-10,193.49,1208.56,1539.2,1165.28,1018.54,1453.96,1582.84,1338.47,1423.99,1152.43,874.5207584424342,1,0,4,5,1.0
1604,2003-07-11,193.58,1210.29,1544.34,1166.56,1019.19,1456.29,1586.86,1341.21,1426.58,1154.29,343.8851019840989,0,2,5,5,1.0
1605,2003-07-14,193.46,1207.92,1530.25,1166.08,1018.41,1452.87,1575.97,1335.47,1421.72,1151.5,237.25061476803245,2,0,4,3,1.0
1606,2003-07-15,193.19,1201.69,1502.48,1162.55,1016.64,1442.99,1551.27,1322.99,1409.11,1143.82,648.5020166173202,2,1,5,4,1.0
1607,2003-07-16,193.09,1200.21,1502.06,1161.59,1016.01,1441.42,1555.42,1321.77,1408.8,1142.91,790.7210720750572,0,2,5,5,1.0
1608,2003-07-17,193.13,1200.09,1501.51,1161.56,1016.21,1441.14,1554.9,1321.52,1408.49,1142.78,558.8611892597152,1,2,3,5,1.0
1609,2003-07-18,193.05,1199.22,1499.97,1161.62,1015.87,1440.41,1555.26,1320.43,1408.01,1142.2,229.496067637575,2,2,5,4,1.0
1610,2003-07-21,192.75,1192.98,1471.48,1157.46,1013.93,1430.47,1529.68,1307.75,1395.16,1134.25,194.6158217748285,2,2,5,3,1.0
1611,2003-07-22,192.88,1194.31,1476.26,1157.28,1014.72,1432.36,1534.69,1310.09,1397.64,1135.35,78.3954782484354,1,0,3,4,1.0
1612,2003-07-23,193.04,1196.15,1480.77,1158.5,1015.89,1435.51,1538.29,1312.73,1400.76,1137.3,625.0246953696372,2,0,5,3,1.0
1613,2003-07-24,193.03,1195.08,1471.34,1157.42,1015.8,1433.34,1531.29,1309.27,1397.66,1135.32,74.35048403871225,0,1,3,4,1.0
1614,2003-07-25,193.05,1194.87,1468.2,1157.25,1016.0,1433.01,1527.46,1308.23,1396.6,1134.79,275.75853931408756,0,2,3,3,1.0
1615,2003-07-28,192.86,1191.39,1452.82,1154.0,1014.84,1427.36,1513.99,1301.31,1389.53,1129.95,317.12088579454047,1,0,5,3,1.0
1616,2003-07-29,192.68,1187.81,1438.09,1149.16,1013.21,1420.35,1496.7,1294.48,1380.63,1124.06,125.39138016235097,1,2,3,4,1.0
1617,2003-07-30,192.82,1190.05,1449.23,1151.11,1014.09,1423.81,1503.88,1299.29,1384.73,1127.01,645.4105348993392,0,2,3,4,1.0
1618,2003-07-31,192.35,1184.71,1422.43,1143.92,1010.78,1412.85,1472.97,1287.75,1370.0,1117.6,518.3462915371778,1,0,3,4,1.0
1619,2003-08-01,192.21,1184.38,1426.06,1140.97,1009.63,1413.18,1481.76,1288.52,1372.1,1117.04,27.269596646443574,1,2,5,4,1.0
